,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location
1477,2023,SE,FT,Data Engineer,123700,US,0,US
1478,2023,SE,FT,Data Engineer,160000,US,100,US
1479,2023,SE,FT,Data Engineer,90000,US,100,US
1480,2023,EN,FT,Data Scientist,124234,US,0,US
1481,2023,EN,FT,Data Scientist,74540,US,0,US
1482,2023,MI,FT,Data Analyst,109000,US,0,US
1483,2023,MI,FT,Data Analyst,79000,US,0,US
1484,2022,SE,FT,Machine Learning Engineer,84053,FR,50,FR
1485,2023,MI,FT,Machine Learning Engineer,50000,AM,0,AM
1486,2023,SE,FT,Data Scientist,275300,US,100,US
1487,2023,SE,FT,Data Scientist,183500,US,100,US
1488,2023,SE,FT,Data Scientist,275300,US,100,US
1489,2023,SE,FT,Data Scientist,183500,US,100,US
1490,2023,SE,FT,Data Analyst,160000,US,100,US
1491,2023,SE,FT,Data Analyst,125600,US,100,US
1492,2023,SE,FT,Data Engineer,170000,US,0,US
1493,2023,SE,FT,Data Engineer,120000,US,0,US
1494,2023,SE,FT,Data Engineer,225000,US,0,US
1495,2023,SE,FT,Data Engineer,140000,US,0,US
1496,2023,SE,FT,Data Analyst,141290,US,0,US
1497,2023,SE,FT,Data Analyst,74178,US,0,US
1498,2023,SE,FT,Data Scientist,150000,US,0,US
1499,2023,SE,FT,Data Scientist,120000,US,0,US
1500,2023,SE,FT,Data Engineer,85000,US,100,US
1501,2023,SE,FT,Data Engineer,75000,US,100,US
1502,2023,SE,FT,Data Engineer,220000,US,0,US
1503,2023,SE,FT,Data Engineer,160000,US,0,US
1504,2023,SE,FT,Data Engineer,205600,US,100,US
1505,2023,SE,FT,Data Engineer,107500,US,100,US
1506,2023,MI,FT,Data Engineer,120000,US,0,US
1507,2023,MI,FT,Data Engineer,95000,US,0,US
1508,2023,SE,FT,Data Engineer,185900,US,0,US
1509,2023,SE,FT,Data Engineer,129300,US,0,US
1510,2023,SE,FT,Data Engineer,160000,US,100,US
1511,2023,SE,FT,Data Engineer,130000,US,100,US
1512,2023,EN,FT,Data Scientist,12888,IN,50,IN
1513,2023,MI,FT,Data Engineer,250000,US,0,US
1514,2023,MI,FT,Data Engineer,175000,US,0,US
1515,2023,SE,FT,Data Scientist,136000,US,100,US
1516,2023,SE,FT,Data Scientist,104000,US,100,US
1517,2023,MI,FT,Data Analyst,80000,US,0,US
1518,2023,MI,FT,Data Analyst,52500,US,0,US
1519,2023,SE,FT,Data Scientist,110000,US,100,US
1520,2023,SE,FT,Data Scientist,84000,US,100,US
1521,2023,SE,FT,BI Analyst,125000,US,0,US
1522,2023,SE,FT,BI Analyst,110000,US,0,US
1523,2023,MI,FT,Data Analyst,90000,US,0,US
1524,2023,MI,FT,Data Analyst,80000,US,0,US
1525,2023,SE,FT,ML Engineer,200000,US,0,US
1526,2023,SE,FT,ML Engineer,135000,US,0,US
1527,2022,EN,FT,Business Data Analyst,48000,US,50,US
1528,2023,EN,FT,AI Developer,120000,BA,50,BA
1529,2023,SE,FT,Data Engineer,130000,US,0,US
1530,2023,SE,FT,Data Engineer,75000,US,0,US
1531,2023,SE,FT,Data Engineer,252000,US,0,US
1532,2023,SE,FT,Data Engineer,129000,US,0,US
1533,2023,MI,FT,Data Analyst,150000,US,0,US
1534,2023,MI,FT,Data Analyst,100000,US,0,US
1535,2023,SE,FT,Data Engineer,226700,US,0,US
1536,2023,SE,FT,Data Engineer,133300,US,0,US
1537,2023,SE,FT,Data Scientist,190000,US,0,US
1538,2023,SE,FT,Data Scientist,165000,US,0,US
1539,2023,SE,FT,Data Engineer,170000,US,100,US
1540,2023,SE,FT,Data Engineer,150000,US,100,US
1541,2023,MI,FT,Data Engineer,150000,US,0,US
1542,2023,MI,FT,Data Engineer,130000,US,0,US
1543,2023,SE,FT,Data Scientist,225000,US,0,US
1544,2023,SE,FT,Data Scientist,156400,US,0,US
1545,2023,SE,FT,Computer Vision Engineer,200000,US,100,US
1546,2023,MI,FT,Applied Data Scientist,80000,KE,100,KE
1547,2023,EN,FT,Business Data Analyst,12877,GR,50,GR
1548,2022,EN,FT,AI Developer,6304,MK,0,MK
1549,2023,MI,FT,Data Analytics Lead,17509,IN,50,SG
1550,2023,SE,FT,Data Scientist,257000,US,0,US
1551,2023,SE,FT,Data Scientist,134000,US,0,US
1552,2023,SE,FT,Data Scientist,77262,LV,0,LV
1553,2023,SE,FT,Data Scientist,38631,LV,0,LV
1554,2023,SE,FT,Data Engineer,205600,US,0,US
1555,2023,SE,FT,Data Engineer,105700,US,0,US
1556,2023,SE,FT,BI Developer,140000,US,100,US
1557,2023,SE,FT,BI Developer,110000,US,100,US
1558,2023,SE,FT,Data Science Manager,299500,US,0,US
1559,2023,SE,FT,Data Science Manager,245100,US,0,US
1560,2023,SE,FT,Research Scientist,210000,US,0,US
1561,2023,SE,FT,Research Scientist,151800,US,0,US
1562,2023,MI,FT,Data Scientist,53654,RO,50,RO
1563,2023,SE,FT,Data Analyst,51508,ES,0,ES
1564,2023,SE,FT,Data Analyst,40777,ES,0,ES
1565,2023,SE,FT,Data Analyst,51508,ES,0,ES
1566,2023,SE,FT,Data Analyst,40777,ES,0,ES
1567,2023,EN,FT,Data Engineer,160000,US,0,US
1568,2023,EN,FT,Data Engineer,135000,US,0,US
1569,2023,MI,FT,Data Engineer,120000,US,100,US
1570,2023,MI,FT,Data Engineer,95000,US,100,US
1571,2023,SE,FT,Data Engineer,250000,US,100,US
1572,2023,SE,FT,Data Engineer,63000,US,100,US
1573,2023,SE,FT,Data Scientist,237000,US,100,US
1574,2023,SE,FT,Data Scientist,145000,US,100,US
1575,2023,SE,FT,Data Scientist,130000,US,100,US
1576,2023,SE,FT,Data Scientist,90000,US,100,US
1577,2023,MI,FT,Data Analyst,120000,US,100,US
1578,2023,MI,FT,Data Analyst,100000,US,100,US
1579,2023,SE,FT,Data Architect,174500,US,0,US
1580,2023,SE,FT,Data Architect,113000,US,0,US
1581,2023,MI,FT,Data Scientist,183310,US,0,US
1582,2023,MI,FT,Data Scientist,183310,US,0,US
1583,2023,SE,FT,Data Analyst,145000,US,100,US
1584,2023,SE,FT,Data Analyst,102500,US,100,US
1585,2023,SE,FT,Data Scientist,210000,US,0,US
1586,2023,SE,FT,Data Scientist,185000,US,0,US
1587,2023,SE,FT,Data Architect,174500,US,0,US
1588,2023,SE,FT,Data Architect,113000,US,0,US
1589,2023,SE,FT,Data Science Consultant,122000,US,0,US
1590,2023,SE,FT,Data Science Consultant,94000,US,0,US
1591,2023,SE,FT,Data Scientist,220000,US,0,US
1592,2023,SE,FT,Data Scientist,146000,US,0,US
1593,2023,SE,FT,Data Engineer,300000,US,0,US
1594,2023,SE,FT,Data Engineer,130000,US,0,US
1595,2023,MI,FT,Data Scientist,24740,TH,50,TH
1596,2022,MI,FT,Computer Vision Engineer,15897,IN,100,IN
1597,2023,SE,FT,Data Science Consultant,145000,US,0,US
1598,2023,SE,FT,Data Science Consultant,128000,US,0,US
1599,2023,SE,FT,Data Scientist,182000,US,0,US
1600,2023,SE,FT,Data Scientist,140000,US,0,US
1601,2023,SE,FT,Data Engineer,122000,US,0,US
1602,2023,SE,FT,Data Engineer,94000,US,0,US
1603,2023,SE,FT,Machine Learning Engineer,77262,LV,0,LV
1604,2023,SE,FT,Machine Learning Engineer,38631,LV,0,LV
1605,2023,EX,FT,Data Scientist,300000,US,0,US
1606,2023,EX,FT,Data Scientist,200000,US,0,US
1607,2023,MI,FT,Data Analyst,135000,US,0,US
1608,2023,MI,FT,Data Analyst,105500,US,0,US
1609,2023,SE,FT,Data Engineer,252000,US,0,US
1610,2023,SE,FT,Data Engineer,129000,US,0,US
1611,2022,MI,FT,Data Scientist,110000,US,100,US
1612,2023,SE,FT,Data Scientist,136000,US,100,US
1613,2023,SE,FT,Data Scientist,104000,US,100,US
1614,2023,SE,FT,Data Scientist,168000,US,100,US
1615,2023,SE,FT,Data Scientist,130000,US,100,US
1616,2023,MI,FT,Data Analyst,78990,GB,0,GB
1617,2023,MI,FT,Data Analyst,43809,GB,0,GB
1618,2023,MI,FT,Data Engineer,120000,US,0,US
1619,2023,MI,FT,Data Engineer,95000,US,0,US
1620,2023,SE,FT,Data Scientist,153400,US,0,US
1621,2023,SE,FT,Data Scientist,122700,US,0,US
1622,2023,SE,FT,Data Scientist,185000,US,0,US
1623,2023,SE,FT,Data Scientist,160000,US,0,US
1624,2023,SE,FT,Data Scientist,205000,US,100,US
1625,2023,SE,FT,Data Scientist,185000,US,100,US
1626,2023,SE,FT,Machine Learning Engineer,204500,US,0,US
1627,2023,SE,FT,Machine Learning Engineer,142200,US,0,US
1628,2023,MI,FT,Machine Learning Engineer,145000,US,0,US
1629,2023,MI,FT,Machine Learning Engineer,87000,US,0,US
1630,2023,EN,FT,Data Scientist,50000,IN,100,US
1631,2023,SE,FT,ML Engineer,234100,US,100,US
1632,2023,SE,FT,ML Engineer,203500,US,100,US
1633,2023,SE,FT,Data Scientist,223800,US,0,US
1634,2023,SE,FT,Data Scientist,172100,US,0,US
1635,2023,SE,FT,Data Scientist,180000,US,0,US
1636,2023,SE,FT,Data Scientist,150000,US,0,US
1637,2023,SE,FT,Data Engineer,232200,US,100,US
1638,2023,SE,FT,Data Engineer,167200,US,100,US
1639,2023,SE,FT,BI Developer,197000,US,0,US
1640,2023,SE,FT,BI Developer,106000,US,0,US
1641,2023,SE,FT,Research Scientist,180000,US,0,US
1642,2023,SE,FT,Research Scientist,145000,US,0,US
1643,2023,SE,FT,Data Lead,225000,US,0,US
1644,2023,SE,FT,Data Lead,200000,US,0,US
1645,2023,SE,FT,Data Engineer,170000,US,100,US
1646,2023,SE,FT,Data Engineer,114000,US,100,US
1647,2023,SE,FT,Data Engineer,291500,US,0,US
1648,2023,SE,FT,Data Engineer,180000,US,0,US
1649,2023,EX,FT,Data Engineer,196200,US,0,US
1650,2023,EX,FT,Data Engineer,150900,US,0,US
1651,2023,SE,FT,Data Scientist,168400,US,0,US
1652,2023,SE,FT,Data Scientist,105200,US,0,US
1653,2023,MI,FT,Data Engineer,95000,ES,100,ES
1654,2023,MI,FT,Data Engineer,80000,ES,100,ES
1655,2023,MI,FT,Data Analyst,116000,US,0,US
1656,2023,MI,FT,Data Analyst,72000,US,0,US
1657,2023,SE,FT,Analytics Engineer,207000,US,0,US
1658,2023,SE,FT,Analytics Engineer,167000,US,0,US
1659,2023,SE,FT,Machine Learning Engineer,145000,US,0,US
1660,2023,SE,FT,Machine Learning Engineer,135000,US,0,US
1661,2023,MI,FT,Data Engineer,105000,US,0,US
1662,2023,MI,FT,Data Engineer,70000,US,0,US
1663,2023,SE,FT,Data Architect,180000,US,100,US
1664,2023,SE,FT,Data Architect,115000,US,100,US
1665,2023,SE,FT,Data Engineer,133800,US,100,US
1666,2023,SE,FT,Data Engineer,96100,US,100,US
1667,2023,MI,FT,Data Analyst,120000,US,0,US
1668,2023,MI,FT,Data Analyst,80000,US,0,US
1669,2023,SE,FT,Data Science Engineer,140000,US,0,US
1670,2023,SE,FT,Data Science Engineer,100000,US,0,US
1671,2023,SE,FT,Research Scientist,150000,US,0,US
1672,2023,SE,FT,Research Scientist,120000,US,0,US
1673,2023,SE,FT,Cloud Database Engineer,140000,US,100,US
1674,2023,SE,FT,Cloud Database Engineer,115000,US,100,US
1675,2023,SE,FT,Data Science Manager,297300,US,100,US
1676,2023,SE,FT,Data Science Manager,198200,US,100,US
1677,2023,SE,FT,Data Scientist,297300,US,100,US
1678,2023,SE,FT,Data Scientist,198200,US,100,US
1679,2023,SE,FT,Data Engineer,202000,US,100,US
1680,2023,SE,FT,Data Engineer,135000,US,100,US
1681,2023,SE,FT,Data Scientist,110000,US,100,US
1682,2023,SE,FT,Data Scientist,84000,US,100,US
1683,2023,MI,FT,Machine Learning Engineer,219000,US,50,US
1684,2023,SE,FT,Applied Scientist,230000,US,100,US
1685,2023,SE,FT,Applied Scientist,196000,US,100,US
1686,2023,SE,FT,BI Developer,140000,US,100,US
1687,2023,SE,FT,BI Developer,110000,US,100,US
1688,2023,MI,FT,Data Analyst,150000,US,0,US
1689,2023,MI,FT,Data Analyst,100000,US,0,US
1690,2023,SE,FT,Data Engineer,160000,US,0,US
1691,2023,SE,FT,Data Engineer,110000,US,0,US
1692,2023,SE,FT,Data Scientist,185900,US,0,US
1693,2023,SE,FT,Data Scientist,129300,US,0,US
1694,2023,SE,FT,Applied Scientist,126100,US,0,US
1695,2023,SE,FT,Applied Scientist,72000,US,0,US
1696,2023,SE,FT,Data Engineer,170000,US,100,US
1697,2023,SE,FT,Data Engineer,150000,US,100,US
1698,2023,MI,FT,Machine Learning Engineer,175000,US,100,US
1699,2023,MI,FT,Machine Learning Engineer,140000,US,100,US
1700,2023,SE,FT,Data Analyst,240500,US,0,US
1701,2023,SE,FT,Data Analyst,137500,US,0,US
1702,2023,MI,FT,Data Scientist,187500,US,0,US
1703,2023,MI,FT,Data Scientist,165000,US,0,US
1704,2023,MI,FT,Machine Learning Research Engineer,72914,GB,0,GB
1705,2022,EN,PT,Data Analyst,25216,ES,100,US
1706,2023,SE,FT,Research Scientist,210000,US,0,US
1707,2023,SE,FT,Research Scientist,165750,US,0,US
1708,2023,SE,FT,Machine Learning Scientist,225000,US,100,US
1709,2023,SE,FT,Machine Learning Scientist,165750,US,100,US
1710,2023,MI,FT,Machine Learning Engineer,109006,GB,0,GB
1711,2023,MI,FT,Machine Learning Engineer,67141,GB,0,GB
1712,2023,SE,FT,Data Scientist,135000,US,100,US
1713,2023,SE,FT,Data Scientist,115000,US,100,US
1714,2023,SE,FT,NLP Engineer,275000,US,0,US
1715,2023,SE,FT,NLP Engineer,175000,US,0,US
1716,2023,SE,FT,Data Scientist,170000,US,100,US
1717,2023,SE,FT,Data Scientist,140000,US,100,US
1718,2023,SE,FT,Data Engineer,175308,US,0,US
1719,2023,SE,FT,Data Engineer,100706,US,0,US
1720,2023,SE,FT,NLP Engineer,235000,US,0,US
1721,2023,SE,FT,NLP Engineer,135000,US,0,US
1722,2023,SE,FT,Data Engineer,310000,US,0,US
1723,2023,SE,FT,Data Engineer,229000,US,0,US
1724,2023,SE,FT,ML Engineer,289076,US,0,US
1725,2023,SE,FT,ML Engineer,202353,US,0,US
1726,2023,SE,FT,Data Engineer,69751,PT,0,PT
1727,2023,SE,FT,Data Engineer,37558,PT,0,PT
1728,2023,MI,FT,Research Engineer,120000,US,100,US
1729,2023,MI,FT,Research Engineer,100000,US,100,US
1730,2023,SE,FT,Data Engineer,226700,US,0,US
1731,2023,SE,FT,Data Engineer,133300,US,0,US
1732,2023,SE,FT,Data Analyst,125000,US,0,US
1733,2023,SE,FT,Data Analyst,85000,US,0,US
1734,2023,SE,FT,Data Analyst,130000,US,100,US
1735,2023,SE,FT,Data Analyst,80000,US,100,US
1736,2023,MI,FT,Data Engineer,120000,US,0,US
1737,2023,MI,FT,Data Engineer,100000,US,0,US
1738,2021,SE,FT,Data Scientist,54094,IN,100,IN
1739,2022,MI,FT,Business Data Analyst,18314,IN,50,IN
1740,2023,SE,FT,Data Engineer,231250,US,100,US
1741,2023,SE,FT,Data Engineer,138750,US,100,US
1742,2023,SE,FT,Data Engineer,199000,US,0,US
1743,2023,SE,FT,Data Engineer,162000,US,0,US
1744,2023,EN,FT,Data Engineer,160000,US,0,US
1745,2023,EN,FT,Data Engineer,135000,US,0,US
1746,2022,EN,FT,Data Scientist,100000,US,100,US
1747,2023,SE,FT,Research Scientist,200000,US,0,US
1748,2023,SE,FT,Research Scientist,150000,US,0,US
1749,2023,EN,FT,Research Engineer,160000,US,0,US
1750,2023,EN,FT,Research Engineer,120000,US,0,US
1751,2023,SE,FT,Research Scientist,250000,US,0,US
1752,2023,SE,FT,Research Scientist,200000,US,0,US
1753,2023,EN,FT,Deep Learning Engineer,150000,US,0,US
1754,2023,EN,FT,Deep Learning Engineer,120000,US,0,US
1755,2023,SE,FT,Research Engineer,150000,US,0,US
1756,2023,SE,FT,Research Engineer,100000,US,0,US
1757,2022,SE,FT,Data Analytics Manager,133000,NL,0,NL
1758,2023,SE,FT,Data Scientist,272550,US,0,US
1759,2023,SE,FT,Data Scientist,198200,US,0,US
1760,2023,SE,FT,Data Scientist,182000,US,0,US
1761,2023,SE,FT,Data Scientist,140000,US,0,US
1762,2023,SE,FT,Data Engineer,200000,US,0,US
1763,2023,SE,FT,Data Engineer,160000,US,0,US
1764,2023,SE,FT,Machine Learning Engineer,204500,US,0,US
1765,2023,SE,FT,Machine Learning Engineer,142200,US,0,US
1766,2023,MI,FT,Data Scientist,120000,US,0,US
1767,2023,MI,FT,Data Scientist,105000,US,0,US
1768,2023,SE,FT,Data Engineer,187500,US,100,US
1769,2023,SE,FT,Data Engineer,175000,US,100,US
1770,2023,SE,FT,Machine Learning Engineer,204500,US,0,US
1771,2023,SE,FT,Machine Learning Engineer,142200,US,0,US
1772,2023,SE,FT,Data Analyst,155000,US,100,US
1773,2023,SE,FT,Data Analyst,64000,US,100,US
1774,2023,SE,FT,Computer Vision Engineer,235000,US,0,US
1775,2023,SE,FT,Computer Vision Engineer,185000,US,0,US
1776,2023,SE,FT,Data Architect,174500,US,0,US
1777,2023,SE,FT,Data Architect,113000,US,0,US
1778,2023,SE,FT,Data Scientist,143100,CA,0,CA
1779,2023,SE,FT,Data Scientist,113000,CA,0,CA
1780,2023,SE,FT,Applied Scientist,184000,US,100,US
1781,2023,SE,FT,Applied Scientist,142000,US,100,US
1782,2023,SE,FT,Data Scientist,140000,US,0,US
1783,2023,SE,FT,Data Scientist,120000,US,0,US
1784,2023,SE,FT,Data Architect,174500,US,0,US
1785,2023,SE,FT,Data Architect,113000,US,0,US
1786,2023,SE,FT,Data Scientist,180560,US,0,US
1787,2023,SE,FT,Data Scientist,115440,US,0,US
1788,2023,SE,FT,Data Scientist,140000,US,0,US
1789,2023,SE,FT,Data Scientist,120000,US,0,US
1790,2023,SE,FT,Research Scientist,248100,US,0,US
1791,2023,SE,FT,Research Scientist,145900,US,0,US
1792,2023,SE,FT,Data Scientist,120000,CA,0,CA
1793,2023,SE,FT,Data Scientist,110000,CA,0,CA
1794,2023,SE,FT,Data Engineer,291500,US,0,US
1795,2023,SE,FT,Data Engineer,180000,US,0,US
1796,2023,MI,FT,Machine Learning Engineer,75344,GB,100,GB
1797,2023,MI,FT,Machine Learning Engineer,63192,GB,100,GB
1798,2023,SE,FT,Data Engineer,161800,US,0,US
1799,2023,SE,FT,Data Engineer,141600,US,0,US
1800,2023,MI,FT,Machine Learning Engineer,58331,GB,100,GB
1801,2023,MI,FT,Machine Learning Engineer,46178,GB,100,GB
1802,2023,SE,FT,Data Engineer,166000,US,100,US
1803,2023,SE,FT,Data Engineer,128000,US,100,US
1804,2023,SE,FT,Data Architect,170000,US,100,US
1805,2023,SE,FT,Data Architect,110000,US,100,US
1806,2023,SE,FT,Data Engineer,160000,US,100,US
1807,2023,SE,FT,Data Engineer,75000,US,100,US
1808,2023,SE,FT,Data Engineer,236000,US,100,US
1809,2023,SE,FT,Data Engineer,182000,US,100,US
1810,2022,MI,FT,Data Analyst,14307,IN,100,IN
1811,2022,EN,FT,Data Scientist,130000,US,0,US
1812,2023,MI,FT,Data Analyst,150000,US,0,US
1813,2023,MI,FT,Data Analyst,100000,US,0,US
1814,2023,SE,FT,Machine Learning Engineer,261500,US,0,US
1815,2023,SE,FT,Machine Learning Engineer,134500,US,0,US
1816,2022,MI,FT,Data Scientist,13989,IN,100,IN
1817,2023,MI,FT,Data Scientist,130000,US,0,US
1818,2023,MI,FT,Data Scientist,90000,US,0,US
1819,2023,EN,FT,Data Engineer,160000,US,0,US
1820,2023,EN,FT,Data Engineer,135000,US,0,US
1821,2022,SE,FT,Manager Data Management,125000,US,100,US
1822,2022,SE,FT,Data Engineer,175000,US,0,US
1823,2022,SE,FT,Data Engineer,155000,US,0,US
1824,2022,SE,FT,Data Engineer,153600,US,0,US
1825,2022,SE,FT,Data Engineer,106800,US,0,US
1826,2022,SE,FT,Data Scientist,150000,US,0,US
1827,2022,SE,FT,Data Scientist,140000,US,0,US
1828,2022,SE,FT,Data Science Consultant,122000,US,0,US
1829,2022,SE,FT,Data Science Consultant,94500,US,0,US
1830,2022,SE,FT,Data Engineer,170000,US,0,US
1831,2022,SE,FT,Data Engineer,130000,US,0,US
1832,2022,SE,FT,Data Science Consultant,145000,US,0,US
1833,2022,SE,FT,Data Science Consultant,128000,US,0,US
1834,2022,SE,FT,Data Engineer,145000,US,0,US
1835,2022,SE,FT,Data Engineer,100000,US,0,US
1836,2022,SE,FT,Data Engineer,175000,US,0,US
1837,2022,SE,FT,Data Engineer,120000,US,0,US
1838,2022,SE,FT,Data Engineer,145000,US,0,US
1839,2022,SE,FT,Data Engineer,115000,US,0,US
1840,2022,SE,FT,Applied Machine Learning Scientist,150000,US,100,US
1841,2022,MI,FT,Data Analyst,150000,US,0,US
1842,2022,MI,FT,Data Analyst,100000,US,0,US
1843,2022,MI,FT,Data Scientist,150000,US,100,US
1844,2022,MI,FT,Data Scientist,127500,US,100,US
1845,2022,SE,FT,Data Scientist,126500,US,100,US
1846,2022,SE,FT,Data Scientist,51000,US,100,US
1847,2022,MI,FT,Data Engineer,260000,US,0,US
1848,2022,MI,FT,Data Engineer,175000,US,0,US
1849,2022,EN,FT,Applied Data Scientist,40000,AU,100,PK
1850,2022,EN,FT,AI Programmer,40000,PK,100,AU
1851,2022,SE,FT,Data Engineer,250000,US,100,US
1852,2022,SE,FT,Data Engineer,63000,US,100,US
1853,2022,SE,FT,Machine Learning Engineer,210000,US,100,US
1854,2022,SE,FT,Machine Learning Engineer,160000,US,100,US
1855,2022,SE,FT,Data Scientist,272550,US,100,US
1856,2022,SE,FT,Data Scientist,198200,US,100,US
1857,2022,MI,FT,Data Scientist,94560,FR,100,FR
1858,2022,MI,FT,Data Scientist,52533,FR,100,FR
1859,2022,SE,FT,Data Scientist,220000,US,0,US
1860,2022,SE,FT,Data Scientist,146000,US,0,US
1861,2022,MI,FT,Data Analyst,150000,US,0,US
1862,2022,MI,FT,Data Analyst,100000,US,0,US
1863,2022,SE,FT,Machine Learning Software Engineer,248400,CA,100,CA
1864,2022,SE,FT,Machine Learning Software Engineer,183600,CA,100,CA
1865,2022,MI,FT,Data Engineer,150000,US,100,US
1866,2022,MI,FT,Data Engineer,150000,US,100,US
1867,2022,EN,FT,Machine Learning Developer,40000,PK,100,AU
1868,2022,SE,FT,Lead Data Scientist,56723,IN,0,IN
1869,2022,MI,FT,Data Engineer,120000,US,0,US
1870,2022,MI,FT,Data Engineer,95000,US,0,US
1871,2022,EN,FT,Data Engineer,160000,US,0,US
1872,2022,EN,FT,Data Engineer,135000,US,0,US
1873,2022,EN,FT,Data Science Consultant,24165,IT,50,IT
1874,2022,SE,FT,Data Engineer,216000,US,100,US
1875,2022,SE,FT,Data Engineer,144000,US,100,US
1876,2022,EN,FT,Data Engineer,85000,US,0,US
1877,2022,EN,FT,Data Engineer,65000,US,0,US
1878,2022,SE,FT,Data Analyst,149000,US,100,US
1879,2022,SE,FT,Data Analyst,119000,US,100,US
1880,2022,SE,FT,Data Scientist,140000,US,0,US
1881,2022,SE,FT,Data Scientist,120000,US,0,US
1882,2022,MI,FT,Data Scientist,150000,US,0,US
1883,2022,MI,FT,Data Scientist,110000,US,0,US
1884,2022,SE,FT,Machine Learning Engineer,246000,US,100,US
1885,2022,SE,FT,Machine Learning Engineer,201000,US,100,US
1886,2022,SE,FT,Data Scientist,190000,US,0,US
1887,2022,SE,FT,Data Scientist,155000,US,0,US
1888,2022,SE,FT,ML Engineer,235000,US,100,US
1889,2022,SE,FT,ML Engineer,185000,US,100,US
1890,2022,SE,FT,Cloud Database Engineer,190000,US,100,US
1891,2022,SE,FT,Cloud Database Engineer,160000,US,100,US
1892,2022,EN,FT,Product Data Analyst,100000,US,100,US
1893,2022,MI,FT,Data Engineer,130000,US,0,US
1894,2022,MI,FT,Data Engineer,115000,US,0,US
1895,2022,MI,FT,Data Scientist,92350,GB,0,GB
1896,2022,MI,FT,Data Scientist,67723,GB,0,GB
1897,2022,MI,FT,Data Engineer,105000,US,0,US
1898,2022,MI,FT,Data Engineer,70000,US,0,US
1899,2022,SE,FT,Machine Learning Engineer,204500,US,0,US
1900,2022,SE,FT,Machine Learning Engineer,142200,US,0,US
1901,2022,SE,FT,Machine Learning Engineer,192000,US,100,US
1902,2022,SE,FT,Machine Learning Engineer,164000,US,100,US
1903,2022,SE,FT,Data Engineer,185900,US,0,US
1904,2022,SE,FT,Data Engineer,129300,US,0,US
1905,2022,SE,FT,Data Engineer,130000,US,0,US
1906,2022,SE,FT,Data Engineer,75000,US,0,US
1907,2022,SE,FT,Data Science Manager,175000,US,0,US
1908,2022,SE,FT,Data Science Manager,120000,US,0,US
1909,2022,SE,FT,Data Engineer,167500,US,0,US
1910,2022,SE,FT,Data Engineer,106500,US,0,US
1911,2022,MI,FT,Data Analyst,75000,US,100,US
1912,2022,MI,FT,Data Analyst,60000,US,100,US
1913,2022,SE,FT,Applied Scientist,184000,US,100,US
1914,2022,SE,FT,Applied Scientist,142000,US,100,US
1915,2022,MI,FT,Data Scientist,145000,US,0,US
1916,2022,MI,FT,Data Scientist,100000,US,0,US
1917,2022,EN,FT,Machine Learning Software Engineer,10000,MA,50,MA
1918,2022,MI,FT,Data Scientist,31795,IN,100,US
1919,2022,MI,FT,NLP Engineer,44365,PL,100,PL
1920,2022,SE,FT,Data Engineer,175000,US,0,US
1921,2022,SE,FT,Data Engineer,120000,US,0,US
1922,2022,SE,FT,Data Engineer,175000,US,0,US
1923,2022,SE,FT,Data Engineer,120000,US,0,US
1924,2022,EX,FT,Data Engineer,200000,US,0,US
1925,2022,EX,FT,Data Engineer,145000,US,0,US
1926,2022,MI,FT,Data Engineer,92350,GB,100,GB
1927,2022,MI,FT,Data Engineer,73880,GB,100,GB
1928,2022,SE,FT,Data Engineer,145000,US,0,US
1929,2022,SE,FT,Data Engineer,100000,US,0,US
1930,2022,SE,FT,Applied Scientist,192000,US,100,US
1931,2022,SE,FT,Applied Scientist,164000,US,100,US
1932,2022,EX,FT,Data Engineer,310000,US,100,US
1933,2022,EX,FT,Data Engineer,239000,US,100,US
1934,2022,SE,FT,Data Analyst,120000,US,0,US
1935,2022,SE,FT,Data Analyst,95000,US,0,US
1936,2022,SE,FT,Machine Learning Engineer,145000,US,0,US
1937,2022,SE,FT,Machine Learning Engineer,135000,US,0,US
1938,2022,SE,FT,Data Engineer,100000,US,0,US
1939,2022,SE,FT,Data Engineer,78000,US,0,US
1940,2022,SE,FT,Data Engineer,73546,ES,0,ES
1941,2022,SE,FT,Data Engineer,36773,ES,0,ES
1942,2022,MI,FT,Data Engineer,160000,US,100,US
1943,2022,MI,FT,Data Engineer,120000,US,100,US
1944,2022,SE,FT,Data Scientist,190000,US,0,US
1945,2022,SE,FT,Data Scientist,150000,US,0,US
1946,2022,MI,FT,Data Engineer,35610,IN,50,IN
1947,2022,SE,FT,AI Scientist,125000,CO,100,CO
1948,2022,SE,FT,Data Engineer,120000,US,0,US
1949,2022,SE,FT,Data Engineer,95000,US,0,US
1950,2022,MI,FT,Data Analyst,150000,US,0,US
1951,2022,MI,FT,Data Analyst,100000,US,0,US
1952,2022,SE,FT,Data Scientist,47280,ES,0,ES
1953,2022,SE,FT,Data Scientist,37824,ES,0,ES
1954,2022,SE,FT,Data Analyst,115934,US,100,US
1955,2022,SE,FT,Data Analyst,81666,US,100,US
1956,2022,SE,FT,Data Scientist,175000,US,100,US
1957,2022,SE,FT,Data Scientist,140000,US,100,US
1958,2022,SE,FT,Data Engineer,120000,US,0,US
1959,2022,SE,FT,Data Engineer,95000,US,0,US
1960,2022,SE,FT,Research Engineer,249500,US,0,US
